Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   955 | 1BA1  G#4 B8  41 .... 284 | 19D8 (+ 0026) .. .... 63C | ....  ... ..  .. .... 642 | 5500 .. ... . |
|   956 | ....  ... ..  .. .... 288 | 1A02 (+ 002A) .. .... 636 | ....  ... ..  .. .... 648 | 5700 .. ... . |
|   957 | ....  ... ..  .. .... 28C | 1A30 (+ 002E) .. .... 630 | ....  ... ..  .. .... 64E | 5900 .. ... . |
|   958 | ....  ... ..  .. .... 290 | 1A62 (+ 0032) .. .... 62A | ....  ... ..  .. .... 654 | 5B00 .. ... . |
|   959 | ....  ... ..  40 0F00 ... | 1A98 (+ 0036) .. .... 624 | ....  ... ..  .. .... ... | .... .. ... . |
|   960 | ....  ... ..  .. .... 294 | 1A5E (- 003A) .. .... 61E | ....  ... ..  .. .... 65A | 5D00 .. ... . |
|   961 | ....  ... ..  09 204A ... | 1A20 (- 003E) .. .... 618 | 1A19 (+ 0006) .. .... 660 | .... .. ... . |
|   962 | 1A13  G-4 B7  41 .... 298 | 19DE (- 0042) .. .... 612 | 1A23 (+ 000A) .. .... 666 | 5F00 .. ... . |
|   963 | ....  ... ..  .. .... 29C | 1998 (- 0046) .. .... 60C | 1A31 (+ 000E) .. .... 660 | 6100 .. ... . |
|   964 | ....  ... ..  .. .... 2A0 | 194E (F#4 B6) .. .... 606 | 1A1F (- 0012) .. .... 65A | 6300 .. ... . |
|   965 | ....  ... ..  .. .... 2A4 | 199C (G-4 B7) .. .... 600 | 1A09 (- 0016) .. .... 654 | 6500 .. ... . |
|   966 | ....  ... ..  40 0F00 ... | 1A16 (+ 007A) .. .... ... | 19EF (- 001A) .. .... 64E | .... .. ... . |
|   967 | ....  ... ..  .. .... 2A8 | 19EE (- 0028) .. .... 5FA | 19D1 (- 001E) .. .... 648 | 6700 .. ... . |
|   968 | ....  ... ..  09 564A ... | 1A44 (+ 0056) 40 .... 5F4 | 19AF (- 0022) .. .... 642 | .... .. ... . |
|   969 | 22D0  C-5 BC  41 .... 2AC | 1A9E (+ 005A) .. .... 5EE | 19D5 (+ 0026) .. .... 63C | 6900 .. ... . |
|   970 | ....  ... ..  .. .... 2B0 | 1AFC (G#4 B8) .. .... 5E8 | 19FF (+ 002A) .. .... 636 | 6B00 .. ... . |
|   971 | ....  ... ..  .. .... 2B4 | 1A9A (G-4 B7) .. .... 5E2 | 1A2D (+ 002E) .. .... 630 | 6D00 .. ... . |
|   972 | ....  ... ..  .. .... 2B8 | 1A34 (- 0066) .. .... 5DC | 1A5F (+ 0032) .. .... 62A | 6F00 .. ... . |
|   973 | ....  ... ..  40 0F00 ... | 19CA (- 006A) .. .... 5D6 | 1A95 (+ 0036) .. .... 624 | .... .. ... . |
|   974 | ....  ... ..  .. .... 2BC | 195C (- 006E) .. .... 5D0 | 1A5B (- 003A) .. .... 61E | 7100 .. ... . |
|   975 | ....  ... ..  09 204A ... | 18EA (F#4 B6) .. .... 5CA | 1A1D (- 003E) .. .... 618 | .... .. ... . |
|   976 | 1BA1  G#4 B8  41 .... 2C0 | 1960 (G-4 B7) .. .... 5C4 | 19DB (- 0042) .. .... 612 | 7300 .. ... . |
|   977 | ....  ... ..  .. .... 2C4 | 19DA (+ 007A) .. .... 5BE | 1995 (- 0046) .. .... 60C | 7500 .. ... . |
|   978 | ....  ... ..  .. .... 2C8 | 1A58 (+ 007E) .. .... 5B8 | 194B (F#4 B6) .. .... 606 | 7700 .. ... . |
|   979 | ....  ... ..  .. .... 2CC | 1ADA (+ 0082) .. .... 5B2 | 1999 (G-4 B7) .. .... 600 | 7900 .. ... . |
|   980 | ....  ... ..  40 0F00 ... | ....  ... ..  .. 0F00 ... | 1A13 (+ 007A) .. .... ... | .... .. ... . |
|   981 | ....  ... ..  .. .... 2D0 | 1B60 (G#4 B8) .. .... 5AC | 19EB (- 0028) .. .... 5FA | 7B00 .. ... . |
|   982 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | 1A41 (+ 0056) 40 .... 5F4 | .... .. ... . |
|   983 | 1A13  G-4 B7  41 .... 2D4 | 1BA4  G#4 B8  41 .... 5EE | 1A9B (+ 005A) .. .... 5EE | 7D00 .. ... . |
|   984 | ....  ... ..  .. .... 2D8 | ....  ... ..  .. .... 5DC | 1AF9 (G#4 B8) .. .... 5E8 | 7F00 .. ... . |
|   985 | ....  ... ..  .. .... 2DC | ....  ... ..  .. .... 5CA | 1A97 (G-4 B7) .. .... 5E2 | 8100 .. ... . |
|   986 | ....  ... ..  .. .... 2E0 | ....  ... ..  .. .... 5B8 | 1A31 (- 0066) .. .... 5DC | 8300 .. ... . |
|   987 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | 19C7 (- 006A) .. .... 5D6 | .... .. ... . |
|   988 | ....  ... ..  .. .... 2E4 | ....  ... ..  .. .... 594 | 1959 (F#4 B6) .. .... 5D0 | 8500 .. ... . |
|   989 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | 18E7 (- 0072) .. .... 5CA | .... .. ... . |
|   990 | 22D0  C-5 BC  41 .... 2E8 | ....  ... ..  .. .... 570 | 195D (G-4 B7) .. .... 5C4 | 8700 .. ... . |
|   991 | ....  ... ..  .. .... 2EC | ....  ... ..  .. .... 576 | 19D7 (+ 007A) .. .... 5BE | 8900 .. ... . |
|   992 | ....  ... ..  .. .... 2F0 | ....  ... ..  .. .... 57C | 1A55 (+ 007E) .. .... 5B8 | 8B00 .. ... . |
|   993 | ....  ... ..  .. .... 2F4 | ....  ... ..  .. .... 582 | 1AD7 (+ 0082) .. .... 5B2 | 8D00 .. ... . |
|   994 | ....  ... ..  40 0F00 ... | ....  ... ..  40 0F00 ... | 1A13 (- 00C4) .. .... ... | .... .. ... . |
|   995 | ....  ... ..  .. .... 2F8 | ....  ... ..  .. .... 588 | 1B5D (G#4 B8) .. .... 5AC | 8F00 .. ... . |
|   996 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | ....  ... ..  09 .... ... | .... .. ... . |
|   997 | 1BA1  G#4 B8  41 .... 2FC | 173C  F-4 B5  41 .... 5EE | 1BA1  G#4 B8  41 .... 5EE | 9100 .. ... . |
|   998 | ....  ... ..  .. .... 300 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 5DC | 9300 .. ... . |
|   999 | ....  ... ..  .. .... 304 | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 5CA | 9500 .. ... . |
|  1000 | ....  ... ..  .. .... 308 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 5B8 | 9700 .. ... . |
|  1001 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5A6 | .... .. ... . |
|  1002 | ....  ... ..  .. .... 30C | ....  ... ..  .. .... 594 | ....  ... ..  .. .... 594 | 9900 .. ... . |
|  1003 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 582 | .... .. ... . |
|  1004 | 1A13  G-4 B7  41 .... 310 | ....  ... ..  .. .... 570 | ....  ... ..  .. .... 570 | 9B00 .. ... . |
|  1005 | ....  ... ..  .. .... 314 | ....  ... ..  .. .... 576 | ....  ... ..  .. .... 576 | 9D00 .. ... . |
|  1006 | ....  ... ..  .. .... 318 | ....  ... ..  .. .... 57C | ....  ... ..  .. .... 57C | 9F00 .. ... . |
|  1007 | ....  ... ..  .. .... 31C | ....  ... ..  .. .... 582 | ....  ... ..  .. .... 582 | A100 .. ... . |
|  1008 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | ....  ... ..  40 .... ... | .... .. ... . |
|  1009 | ....  ... ..  .. .... 320 | ....  ... ..  .. .... 58E | ....  ... ..  .. .... 588 | A300 .. ... . |
|  1010 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 594 | ....  ... ..  09 .... ... | .... .. ... . |
|  1011 | 22D0  C-5 BC  41 .... 324 | ....  ... ..  .. .... 59A | 1739  F-4 B5  41 .... 5EE | A500 .. ... . |
|  1012 | ....  ... ..  .. .... 328 | ....  ... ..  .. .... 5A0 | ....  ... ..  .. .... 5DC | A700 .. ... . |
|  1013 | ....  ... ..  .. .... 32C | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5CA | A900 .. ... . |
|  1014 | ....  ... ..  .. .... 330 | ....  ... ..  .. .... 5AC | ....  ... ..  .. .... 5B8 | AB00 .. ... . |
|  1015 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5B2 | ....  ... ..  .. .... 5A6 | .... .. ... . |
|  1016 | ....  ... ..  .. .... 334 | ....  ... ..  .. .... 5B8 | ....  ... ..  .. .... 594 | AD00 .. ... . |
|  1017 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 5BE | ....  ... ..  .. .... 582 | .... .. ... . |
|  1018 | 1BA1  G#4 B8  41 .... 338 | ....  ... ..  .. .... 5C4 | ....  ... ..  .. .... 570 | AF00 .. ... . |
|  1019 | ....  ... ..  .. .... 33C | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 576 | B100 .. ... . |
|  1020 | ....  ... ..  .. .... 340 | ....  ... ..  .. .... 5D0 | ....  ... ..  .. .... 57C | B300 .. ... . |
|  1021 | ....  ... ..  .. .... 344 | ....  ... ..  .. .... 5D6 | ....  ... ..  .. .... 582 | B500 .. ... . |
|  1022 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 588 | .... .. ... . |
|  1023 | ....  ... ..  .. .... 348 | ....  ... ..  .. .... 5E2 | ....  ... ..  .. .... 58E | B700 .. ... . |
|  1024 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 5E8 | ....  ... ..  .. .... 594 | .... .. ... . |
|  1025 | 1739  F-4 B5  41 .... 34C | ....  ... ..  .. .... 5EE | ....  ... ..  .. .... 59A | B900 .. ... . |
|  1026 | ....  ... ..  .. .... 350 | ....  ... ..  .. .... 5F4 | ....  ... ..  .. .... 5A0 | BB00 .. ... . |
|  1027 | ....  ... ..  .. .... 354 | ....  ... ..  .. .... 5FA | ....  ... ..  .. .... 5A6 | BD00 .. ... . |
|  1028 | ....  ... ..  .. .... 358 | ....  ... ..  .. .... 600 | ....  ... ..  .. .... 5AC | BF00 .. ... . |
|  1029 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 606 | ....  ... ..  .. .... 5B2 | .... .. ... . |
|  1030 | ....  ... ..  .. .... 35C | ....  ... ..  .. .... 60C | ....  ... ..  .. .... 5B8 | C100 .. ... . |
|  1031 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 612 | ....  ... ..  .. .... 5BE | .... .. ... . |
|  1032 | 22D0  C-5 BC  41 .... 360 | ....  ... ..  .. .... 618 | ....  ... ..  .. .... 5C4 | C300 .. ... . |
|  1033 | ....  ... ..  .. .... 364 | ....  ... ..  .. .... 61E | ....  ... ..  .. .... 5CA | C500 .. ... . |
|  1034 | ....  ... ..  .. .... 368 | ....  ... ..  .. .... 624 | ....  ... ..  .. .... 5D0 | C700 .. ... . |
|  1035 | ....  ... ..  .. .... 36C | ....  ... ..  .. .... 62A | ....  ... ..  .. .... 5D6 | C500 .. ... . |
|  1036 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 630 | ....  ... ..  .. .... 5DC | .... .. ... . |
|  1037 | ....  ... ..  .. .... 370 | ....  ... ..  .. .... 636 | ....  ... ..  .. .... 5E2 | C300 .. ... . |
|  1038 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 63C | ....  ... ..  .. .... 5E8 | .... .. ... . |
|  1039 | 1BA1  G#4 B8  41 .... 374 | ....  ... ..  .. .... 642 | ....  ... ..  .. .... 5EE | C100 .. ... . |
|  1040 | ....  ... ..  .. .... 378 | ....  ... ..  .. .... 648 | ....  ... ..  .. .... 5F4 | BF00 .. ... . |
|  1041 | ....  ... ..  .. .... 37C | ....  ... ..  .. .... 64E | ....  ... ..  .. .... 5FA | BD00 .. ... . |
|  1042 | ....  ... ..  .. .... 380 | ....  ... ..  .. .... 654 | ....  ... ..  .. .... 600 | BB00 .. ... . |
|  1043 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 65A | ....  ... ..  .. .... 606 | .... .. ... . |
|  1044 | ....  ... ..  .. .... 384 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... 60C | B900 .. ... . |
|  1045 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 666 | ....  ... ..  .. .... 612 | .... .. ... . |
|  1046 | 1A13  G-4 B7  41 .... 388 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... 618 | B700 .. ... . |
|  1047 | ....  ... ..  .. .... 38C | ....  ... ..  .. .... 65A | ....  ... ..  .. .... 61E | B500 .. ... . |
|  1048 | ....  ... ..  .. .... 390 | ....  ... ..  .. .... 654 | ....  ... ..  .. .... 624 | B300 .. ... . |
|  1049 | ....  ... ..  .. .... 394 | ....  ... ..  .. .... 64E | ....  ... ..  .. .... 62A | B100 .. ... . |
|  1050 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 630 | .... .. ... . |
|  1051 | ....  ... ..  .. .... 398 | ....  ... ..  .. .... 648 | ....  ... ..  .. .... 636 | AF00 .. ... . |
|  1052 | ....  ... ..  09 564A ... | 173D (+ 0001) .. .... 642 | ....  ... ..  .. .... 63C | .... .. ... . |
|  1053 | 22D0  C-5 BC  41 .... 39C | 173F (+ 0002) .. .... 63C | ....  ... ..  .. .... 642 | AD00 .. ... . |
|  1054 | ....  ... ..  .. .... 3A0 | 1742 (+ 0003) .. .... 636 | ....  ... ..  .. .... 648 | AB00 .. ... . |
|  1055 | ....  ... ..  .. .... 3A4 | 1746 (+ 0004) .. .... 630 | ....  ... ..  .. .... 64E | A900 .. ... . |
|  1056 | ....  ... ..  .. .... 3A8 | 174B (+ 0005) .. .... 62A | ....  ... ..  .. .... 654 | A700 .. ... . |
|  1057 | ....  ... ..  40 0F00 ... | 1745 (- 0006) .. .... 624 | ....  ... ..  .. .... 65A | .... .. ... . |
|  1058 | ....  ... ..  .. .... 3AC | 173E (- 0007) .. .... 61E | ....  ... ..  .. .... 660 | A500 .. ... . |
|  1059 | ....  ... ..  09 204A ... | 1736 (- 0008) .. .... 618 | ....  ... ..  .. .... 666 | .... .. ... . |
|  1060 | 1BA1  G#4 B8  41 .... 3B0 | 172D (- 0009) .. .... 612 | ....  ... ..  .. .... 660 | A300 .. ... . |
|  1061 | ....  ... ..  .. .... 3B4 | 1723 (- 000A) .. .... 60C | ....  ... ..  .. .... 65A | A100 .. ... . |
|  1062 | ....  ... ..  .. .... 3B8 | 1718 (- 000B) .. .... 606 | ....  ... ..  .. .... 654 | 9F00 .. ... . |
|  1063 | ....  ... ..  .. .... 3BC | 170C (- 000C) .. .... 600 | ....  ... ..  .. .... 64E | 9D00 .. ... . |
|  1064 | ....  ... ..  40 0F00 ... | 1719 (+ 000D) .. .... 5FA | ....  ... ..  .. .... ... | .... .. ... . |
|  1065 | ....  ... ..  .. .... 3C0 | 1727 (+ 000E) .. .... 5F4 | ....  ... ..  .. .... 648 | 9B00 .. ... . |
|  1066 | ....  ... ..  09 564A ... | 1736 (+ 000F) .. .... 5EE | 173A (+ 0001) .. .... 642 | .... .. ... . |
|  1067 | 1739  F-4 B5  41 .... 3C4 | 1746 (+ 0010) .. .... 5E8 | 173C (+ 0002) .. .... 63C | 9900 .. ... . |
|  1068 | ....  ... ..  .. .... 3C8 | 1757 (+ 0011) .. .... 5E2 | 173F (+ 0003) .. .... 636 | 9700 .. ... . |
|  1069 | ....  ... ..  .. .... 3CC | 1769 (+ 0012) .. .... 5DC | 1743 (+ 0004) .. .... 630 | 9500 .. ... . |
|  1070 | ....  ... ..  .. .... 3D0 | 177C (+ 0013) .. .... 5D6 | 1748 (+ 0005) .. .... 62A | 9300 .. ... . |
|  1071 | ....  ... ..  40 0F00 ... | 1768 (- 0014) .. .... 5D0 | 1742 (- 0006) .. .... 624 | .... .. ... . |
|  1072 | ....  ... ..  .. .... 3D4 | 1753 (- 0015) .. .... 5CA | 173B (- 0007) .. .... 61E | 9100 .. ... . |
|  1073 | ....  ... ..  09 204A ... | 173D (- 0016) .. .... 5C4 | 1733 (- 0008) .. .... 618 | .... .. ... . |
|  1074 | 22D0  C-5 BC  41 .... 3D8 | 1726 (- 0017) .. .... 5BE | 172A (- 0009) .. .... 612 | 8F00 .. ... . |
|  1075 | ....  ... ..  .. .... 3DC | 170E (- 0018) .. .... 5B8 | 1720 (- 000A) .. .... 60C | 8D00 .. ... . |
|  1076 | ....  ... ..  .. .... 3E0 | 16F5 (- 0019) .. .... 5B2 | 1715 (- 000B) .. .... 606 | 8B00 .. ... . |
|  1077 | ....  ... ..  .. .... 3E4 | 16DB (- 001A) .. .... 5AC | 1709 (- 000C) .. .... 600 | 8900 .. ... . |
|  1078 | ....  ... ..  40 0F00 ... | 16F6 (+ 001B) .. .... 5A6 | 1716 (+ 000D) .. .... 5FA | .... .. ... . |
|  1079 | ....  ... ..  .. .... 3E8 | 1712 (+ 001C) .. .... 5A0 | 1724 (+ 000E) .. .... 5F4 | 8700 .. ... . |
|  1080 | ....  ... ..  09 564A ... | 172F (+ 001D) .. .... 59A | 1733 (+ 000F) .. .... 5EE | .... .. ... . |
|  1081 | 1BA1  G#4 B8  41 .... 3EC | 174D (+ 001E) .. .... 594 | 1743 (+ 0010) .. .... 5E8 | 8500 .. ... . |
|  1082 | ....  ... ..  .. .... 3F0 | 176C (+ 001F) .. .... 58E | 1754 (+ 0011) .. .... 5E2 | 8300 .. ... . |
|  1083 | ....  ... ..  .. .... 3F4 | 178C (+ 0020) .. .... 588 | 1766 (+ 0012) .. .... 5DC | 8100 .. ... . |
|  1084 | ....  ... ..  .. .... 3F8 | 17AD (+ 0021) .. .... 582 | 1779 (+ 0013) .. .... 5D6 | 7F00 .. ... . |
|  1085 | ....  ... ..  40 0F00 ... | 173C (- 0071) .. .... ... | 1765 (- 0014) .. .... 5D0 | .... .. ... . |
|  1086 | ....  ... ..  .. .... 3FC | 178B (+ 004F) .. .... 57C | 1750 (- 0015) .. .... 5CA | 7D00 .. ... . |
|  1087 | ....  ... ..  09 204A ... | 1768 (- 0023) 40 .... 576 | 173A (- 0016) .. .... 5C4 | .... .. ... . |
|  1088 | 1739  F-4 B5  41 .... 400 | 1744 (- 0024) .. .... 570 | 1723 (- 0017) .. .... 5BE | 7B00 .. ... . |
|  1089 | ....  ... ..  .. .... 404 | 171F (- 0025) .. .... 576 | 170B (- 0018) .. .... 5B8 | 7900 .. ... . |
|  1090 | ....  ... ..  .. .... 408 | 16F9 (- 0026) .. .... 57C | 16F2 (- 0019) .. .... 5B2 | 7700 .. ... . |
|  1091 | ....  ... ..  .. .... 40C | 16D2 (- 0027) .. .... 582 | 16D8 (- 001A) .. .... 5AC | 7500 .. ... . |
|  1092 | ....  ... ..  40 0F00 ... | 16AA (- 0028) .. .... 588 | 16F3 (+ 001B) .. .... 5A6 | .... .. ... . |
|  1093 | ....  ... ..  .. .... 410 | 16D3 (+ 0029) .. .... 58E | 170F (+ 001C) .. .... 5A0 | 7300 .. ... . |
|  1094 | ....  ... ..  09 564A ... | 16FD (+ 002A) .. .... 594 | 172C (+ 001D) .. .... 59A | .... .. ... . |
|  1095 | 22D0  C-5 BC  41 .... 414 | 1728 (+ 002B) .. .... 59A | 174A (+ 001E) .. .... 594 | 7100 .. ... . |
|  1096 | ....  ... ..  .. .... 418 | 1754 (+ 002C) .. .... 5A0 | 1769 (+ 001F) .. .... 58E | 6F00 .. ... . |
|  1097 | ....  ... ..  .. .... 41C | 1781 (+ 002D) .. .... 5A6 | 1789 (+ 0020) .. .... 588 | 6D00 .. ... . |
|  1098 | ....  ... ..  .. .... 420 | 17AF (+ 002E) .. .... 5AC | 17AA (+ 0021) .. .... 582 | 6B00 .. ... . |
|  1099 | ....  ... ..  40 0F00 ... | 17DE (+ 002F) .. .... 5B2 | 1739 (- 0071) .. .... ... | .... .. ... . |
|  1100 | ....  ... ..  .. .... 424 | 17AE (- 0030) .. .... 5B8 | 1788 (+ 004F) .. .... 57C | 6900 .. ... . |
|  1101 | ....  ... ..  09 204A ... | 177D (- 0031) .. .... 5BE | 1765 (- 0023) 40 .... 576 | .... .. ... . |
|  1102 | 1BA1  G#4 B8  41 .... 428 | 174B (- 0032) .. .... 5C4 | 1741 (- 0024) .. .... 570 | 6700 .. ... . |
|  1103 | ....  ... ..  .. .... 42C | 1718 (- 0033) .. .... 5CA | 171C (- 0025) .. .... 576 | 6500 .. ... . |
|  1104 | ....  ... ..  .. .... 430 | 16E4 (- 0034) .. .... 5D0 | 16F6 (- 0026) .. .... 57C | 6300 .. ... . |
|  1105 | ....  ... ..  .. .... 434 | 16AF (- 0035) .. .... 5D6 | 16CF (- 0027) .. .... 582 | 6100 .. ... . |
|  1106 | ....  ... ..  40 0F00 ... | 1679 (E-4 B4) .. .... 5DC | 16A7 (- 0028) .. .... 588 | .... .. ... . |
|  1107 | ....  ... ..  .. .... 438 | 16B0 (F-4 B5) .. .... 5E2 | 16D0 (+ 0029) .. .... 58E | 5F00 .. ... . |
|  1108 | ....  ... ..  09 564A ... | 16E8 (+ 0038) .. .... 5E8 | 16FA (+ 002A) .. .... 594 | .... .. ... . |
|  1109 | 1739  F-4 B5  41 .... 43C | 1721 (+ 0039) .. .... 5EE | 1725 (+ 002B) .. .... 59A | 5D00 .. ... . |
|  1110 | ....  ... ..  .. .... 440 | 175B (+ 003A) .. .... 5F4 | 1751 (+ 002C) .. .... 5A0 | 5B00 .. ... . |
|  1111 | ....  ... ..  .. .... 444 | 1796 (+ 003B) .. .... 5FA | 177E (+ 002D) .. .... 5A6 | 5900 .. ... . |
|  1112 | ....  ... ..  .. .... 448 | 17D2 (+ 003C) .. .... 600 | 17AC (+ 002E) .. .... 5AC | 5700 .. ... . |
|  1113 | ....  ... ..  40 0F00 ... | 180F (F#4 B6) .. .... 606 | 17DB (+ 002F) .. .... 5B2 | .... .. ... . |
|  1114 | ....  ... ..  .. .... 44C | 17D1 (F-4 B5) .. .... 60C | 17AB (- 0030) .. .... 5B8 | 5500 .. ... . |
|  1115 | ....  ... ..  09 204A ... | 1792 (- 003F) .. .... 612 | 177A (- 0031) .. .... 5BE | .... .. ... . |
|  1116 | 22D0  C-5 BC  41 .... 450 | 1752 (- 0040) .. .... 618 | 1748 (- 0032) .. .... 5C4 | 5300 .. ... . |
|  1117 | ....  ... ..  .. .... 454 | 1711 (- 0041) .. .... 61E | 1715 (- 0033) .. .... 5CA | 5100 .. ... . |
|  1118 | ....  ... ..  .. .... 458 | 16CF (- 0042) .. .... 624 | 16E1 (- 0034) .. .... 5D0 | 4F00 .. ... . |
|  1119 | ....  ... ..  .. .... 45C | 168C (E-4 B4) .. .... 62A | 16AC (- 0035) .. .... 5D6 | 4D00 .. ... . |
|  1120 | ....  ... ..  40 0F00 ... | ....  ... ..  .. 0F00 ... | 1676 (E-4 B4) .. .... 5DC | .... .. ... . |
|  1121 | ....  ... ..  .. .... 460 | 1648 (- 0044) .. .... 630 | 16AD (F-4 B5) .. .... 5E2 | 4B00 .. ... . |
|  1122 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | 16E5 (+ 0038) .. .... 5E8 | .... .. ... . |
|  1123 | 1739  F-4 B5  41 .... 464 | 173C  F-4 B5  41 .... 5EE | 171E (+ 0039) .. .... 5EE | 4900 .. ... . |
|  1124 | ....  ... ..  .. .... 468 | ....  ... ..  .. .... 5DC | 1758 (+ 003A) .. .... 5F4 | 4700 .. ... . |
|  1125 | ....  ... ..  .. .... 46C | ....  ... ..  .. .... 5CA | 1793 (+ 003B) .. .... 5FA | 4500 .. ... . |
|  1126 | ....  ... ..  .. .... 470 | ....  ... ..  .. .... 5B8 | 17CF (+ 003C) .. .... 600 | 4300 .. ... . |
|  1127 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 5A6 | 180C (F#4 B6) .. .... 606 | .... .. ... . |
|  1128 | ....  ... ..  .. .... 474 | ....  ... ..  .. .... 594 | 17CE (F-4 B5) .. .... 60C | 4100 .. ... . |
|  1129 | ....  ... ..  09 204A ... | ....  ... ..  .. .... 582 | 178F (- 003F) .. .... 612 | .... .. ... . |
|  1130 | 22D0  C-5 BC  41 .... 478 | ....  ... ..  .. .... 570 | 174F (- 0040) .. .... 618 | 3F00 .. ... . |
|  1131 | ....  ... ..  .. .... 47C | ....  ... ..  .. .... 576 | 170E (- 0041) .. .... 61E | 3D00 .. ... . |
|  1132 | ....  ... ..  .. .... 480 | ....  ... ..  .. .... 57C | 16CC (- 0042) .. .... 624 | 3B00 .. ... . |
|  1133 | ....  ... ..  .. .... 484 | ....  ... ..  .. .... 582 | 1689 (E-4 B4) .. .... 62A | 3900 .. ... . |
|  1134 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... 588 | 1739 (F-4 B5) .. .... ... | .... .. ... . |
|  1135 | ....  ... ..  .. .... 488 | ....  ... ..  .. .... 58E | 1645 (E-4 B4) .. .... 630 | 3700 .. ... . |
|  1136 | ....  ... ..  09 564A ... | ....  ... ..  .. .... 594 | ....  ... ..  09 .... ... | .... .. ... . |
|  1137 | 1A13  G-4 B7  41 .... 48C | ....  ... ..  .. .... 59A | 1739  F-4 B5  41 .... 5EE | 3500 .. ... . |
|  1138 | ....  ... ..  .. .... 490 | ....  ... ..  .. .... 5A0 | ....  ... ..  .. .... 5DC | 3300 .. ... . |
|  1139 | ....  ... ..  .. .... 494 | ....  ... ..  .. .... 5A6 | ....  ... ..  .. .... 5CA | 3100 .. ... . |
|  1140 | ....  ... ..  .. .... 498 | ....  ... ..  .. .... 5AC | ....  ... ..  .. .... 5B8 | 2F00 .. ... . |
|  1141 | ....  ... ..  40 0F00 ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5A6 | .... .. ... . |
|  1142 | ....  ... ..  .. .... 49C | ....  ... ..  .. .... 5B2 | ....  ... ..  .. .... 594 | 2D00 .. ... . |
|  1143 | ....  ... ..  09 204A ... | ....  ... ..  40 .... 5B8 | ....  ... ..  .. .... 582 | .... .. ... . |
|  1144 | 1739  F-4 B5  41 .... 4A0 | ....  ... ..  .. .... 5BE | ....  ... ..  .. .... 570 | 2B00 .. ... . |
|  1145 | ....  ... ..  .. .... 4A4 | ....  ... ..  .. .... 5C4 | ....  ... ..  .. .... 576 | 2900 .. ... . |
|  1146 | ....  ... ..  .. .... 4A8 | ....  ... ..  .. .... 5CA | ....  ... ..  .. .... 57C | 2700 .. ... . |
|  1147 | ....  ... ..  .. .... 4AC | ....  ... ..  .. .... 5D0 | ....  ... ..  .. .... 582 | 2500 .. ... . |
|  1148 | ....  ... ..  40 0F00 ... | ....  ... ..  .. 0F00 ... | ....  ... ..  .. .... 588 | .... .. ... . |
|  1149 | ....  ... ..  .. .... 4B0 | ....  ... ..  .. .... 5D6 | ....  ... ..  .. .... 58E | 2300 .. ... . |
|  1150 | ....  ... ..  09 564A ... | ....  ... ..  09 0BAB ... | ....  ... ..  .. .... 594 | .... .. ... . |
|  1151 | 22D0  C-5 BC  41 .... 4B4 | 1A16  G-4 B7  41 .... 5EE | ....  ... ..  .. .... 59A | 2100 .. ... . |
|  1152 | ....  ... ..  .. .... 4B8 | ....  ... ..  .. .... 5DC | ....  ... ..  .. .... 5A0 | 1F00 .. ... . |
