Load address: $1000 Init address: $1000 Play address: $1003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  2629 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... 9EF | ....  ... ..  09 .... ... | .... .. ... . |
|  2630 | 0566  ... ..  .. .... 418 | 0E6A (A-3 AD) 20 .... A0F | 2454  ... ..  .. .... 637 | 2000 .. ... . |
|  2631 | 0ACD  E-3 A8  11 .... 440 | ....  ... ..  .. .... A2F | 48A9  C#6 C9  11 .... 626 | .... .. ... . |
|  2632 | 0566 (E-2 9C) 41 .... 468 | 133E (D-4 B2) 10 .... A50 | 2454 (C#5 BD) 41 .... 615 | 2100 .. ... . |
|  2633 | ....  ... ..  .. .... 490 | 0C1F (F#3 AA) 20 .... A70 | ....  ... ..  .. .... 605 | 2200 .. ... . |
|  2634 | ....  ... ..  .. .... 4B8 | ....  ... ..  40 .... A90 | ....  ... ..  .. .... 5F5 | 2300 .. ... . |
|  2635 | ....  ... ..  .. .... 4E0 | 159A (E-4 B4) .. .... AB0 | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2636 | ....  ... ..  .. .... 508 | ....  ... ..  .. .... AD0 | 1B37  ... ..  .. .... 5E4 | 2500 .. ... . |
|  2637 | ....  ... ..  .. .... 530 | 102E (B-3 AF) .. .... AF0 | 366F  G#5 C4  11 .... 5D3 | 2600 .. ... . |
|  2638 | ....  ... ..  40 .... 558 | ....  ... ..  .. .... B10 | 1B37 (G#4 B8) 41 .... 5C2 | 2700 .. ... . |
|  2639 | ....  ... ..  .. .... 580 | 0E6A (A-3 AD) 20 .... B30 | ....  ... ..  .. .... 5B2 | 2800 .. ... . |
|  2640 | ....  ... ..  .. .... 5A8 | ....  ... ..  .. .... B50 | ....  ... ..  .. .... 5A2 | .... .. ... . |
|  2641 | ....  ... ..  09 00B5 ... | 133E (D-4 B2) 10 .... B71 | ....  ... ..  09 .... ... | .... .. ... . |
|  2642 | 048A  ... ..  .. .... 8A8 | 0C1F (F#3 AA) 20 .... B91 | 159A  ... ..  .. .... 591 | 9000 .. ... . |
|  2643 | 5C8A  F-6 CD  81 .... ... | ....  ... ..  40 .... BB1 | 2B34  E-5 C0  11 .... 580 | .... .. ... . |
|  2644 | 060F (F#2 9E) 41 .... ... | 159A (E-4 B4) .. .... BD1 | 159A (E-4 B4) 41 .... 56F | 1800 .. ... . |
|  2645 | 05B8 (F-2 9D) 40 .... ... | ....  ... ..  .. .... BF1 | ....  ... ..  .. .... 55F | C000 .. ... . |
|  2646 | ....  ... ..  .. .... ... | 102E (B-3 AF) .. .... C11 | ....  ... ..  .. .... 54F | .... .. ... . |
|  2647 | 0566 (E-2 9C) .. .... ... | ....  ... ..  .. .... C31 | ....  ... ..  09 .... ... | .... .. ... . |
|  2648 | ....  ... ..  .. .... ... | 0E6A (A-3 AD) 20 .... C51 | 2454  ... ..  .. .... 53E | .... .. ... . |
|  2649 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C71 | 48A9  C#6 C9  11 .... 52D | .... .. ... . |
|  2650 | 0518 (D#2 9B) .. .... ... | 133E (D-4 B2) 10 .... C92 | 2454 (C#5 BD) 41 .... 51C | .... .. ... . |
|  2651 | ....  ... ..  .. .... ... | 0C1F (F#3 AA) 20 .... CB2 | ....  ... ..  .. .... 50C | .... .. ... . |
|  2652 | ....  ... ..  .. .... ... | ....  ... ..  40 .... CD2 | ....  ... ..  .. .... 4FC | .... .. ... . |
|  2653 | ....  ... ..  09 0692 ... | 159A (E-4 B4) .. .... CF2 | ....  ... ..  09 .... ... | .... .. ... . |
|  2654 | 0566  ... ..  .. .... 3D0 | ....  ... ..  .. .... D12 | 1B37  ... ..  .. .... 4EB | 2000 .. ... . |
|  2655 | 0ACD  E-3 A8  11 .... 3F8 | 102E (B-3 AF) .. .... D32 | 366F  G#5 C4  11 .... 4DA | .... .. ... . |
|  2656 | 0566 (E-2 9C) 41 .... 420 | ....  ... ..  .. .... D52 | 1B37 (G#4 B8) 41 .... 4C9 | 2100 .. ... . |
|  2657 | ....  ... ..  .. .... 448 | 0E6A (A-3 AD) 20 .... D72 | ....  ... ..  .. .... 4B9 | 2200 .. ... . |
|  2658 | ....  ... ..  .. .... 470 | ....  ... ..  .. .... D92 | ....  ... ..  .. .... 4A9 | 2300 .. ... . |
|  2659 | ....  ... ..  .. .... 498 | 133E (D-4 B2) 10 .... DB3 | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2660 | ....  ... ..  .. .... 4C0 | 0C1F (F#3 AA) 20 .... DD3 | ....  ... ..  .. .... 498 | 2500 .. ... . |
|  2661 | ....  ... ..  .. .... 4E8 | ....  ... ..  40 .... DF3 | 366F  G#5 C4  11 .... 487 | 2600 .. ... . |
|  2662 | ....  ... ..  40 .... 510 | 159A (E-4 B4) .. .... E13 | 1B37 (G#4 B8) 41 .... 476 | 2700 .. ... . |
|  2663 | ....  ... ..  .. .... 538 | ....  ... ..  .. .... E33 | ....  ... ..  .. .... 466 | 2800 .. ... . |
|  2664 | ....  ... ..  .. .... 560 | 102E (B-3 AF) .. .... E53 | ....  ... ..  .. .... 456 | .... .. ... . |
|  2665 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... E73 | ....  ... ..  09 .... ... | .... .. ... . |
|  2666 | 0915  ... ..  .. .... 860 | 0E6A (A-3 AD) 20 .... E93 | 2454  ... ..  .. .... 445 | 9000 .. ... . |
|  2667 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... EB3 | 48A9  C#6 C9  11 .... 434 | .... .. ... . |
|  2668 | 0CD8 (G-3 AB) 41 .... ... | 133E (D-4 B2) 10 .... ED4 | 2454 (C#5 BD) 41 .... 423 | 1800 .. ... . |
|  2669 | 0C1F (F#3 AA) 40 .... ... | 0C1F (F#3 AA) 20 .... EF4 | ....  ... ..  .. .... 413 | C000 .. ... . |
|  2670 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... F14 | ....  ... ..  .. .... 403 | 7A00 .. ... . |
|  2671 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... F34 | ....  ... ..  09 .... ... | .... .. ... . |
|  2672 | 0915  ... ..  00 .... ... | ....  ... ..  .. .... F54 | 1B37  ... ..  .. .... 3F2 | .... .. ... . |
|  2673 | ....  ... ..  .. .... ... | 102E (B-3 AF) .. .... F74 | 366F  G#5 C4  11 .... 3E1 | .... .. ... . |
|  2674 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F94 | 1B37 (G#4 B8) 41 .... 3D0 | .... .. ... . |
|  2675 | ....  ... ..  .. .... ... | 0E6A (A-3 AD) 20 .... FB4 | ....  ... ..  .. .... 3C0 | .... .. ... . |
|  2676 | ....  ... ..  .. .... ... | ....  ... ..  .. .... FD4 | ....  ... ..  .. .... 3B0 | .... .. ... . |
|  2677 | ....  ... ..  09 0692 ... | 133E (D-4 B2) 10 .... FF5 | ....  ... ..  09 .... ... | .... .. ... . |
|  2678 | 0566  ... ..  .. .... 388 | 0C1F (F#3 AA) 20 .... ... | 159A  ... ..  .. .... 39F | 2000 .. ... . |
|  2679 | 0ACD  E-3 A8  11 .... 3B0 | ....  ... ..  40 .... FD4 | 2B34  E-5 C0  11 .... 38E | .... .. ... . |
|  2680 | 0566 (E-2 9C) 41 .... 3D8 | 159A (E-4 B4) .. .... FB3 | 159A (E-4 B4) 41 .... 37D | 2100 .. ... . |
|  2681 | ....  ... ..  .. .... 400 | ....  ... ..  .. .... F92 | ....  ... ..  .. .... 36D | 2200 .. ... . |
|  2682 | ....  ... ..  .. .... 428 | 102E (B-3 AF) .. .... F71 | ....  ... ..  .. .... 35D | 2300 .. ... . |
|  2683 | ....  ... ..  .. .... 450 | ....  ... ..  .. .... F50 | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2684 | ....  ... ..  .. .... 478 | 0E6A (A-3 AD) 20 .... F2F | 122A  ... ..  .. .... 34C | 2500 .. ... . |
|  2685 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... F0E | 2454  C#5 BD  11 .... 33B | 2600 .. ... . |
|  2686 | ....  ... ..  40 .... 4C8 | 133E (D-4 B2) 10 .... EEE | 122A (C#4 B1) 41 .... 32A | 2700 .. ... . |
|  2687 | ....  ... ..  .. .... 4F0 | 0C1F (F#3 AA) 20 .... ECD | ....  ... ..  .. .... 31A | 2800 .. ... . |
|  2688 | ....  ... ..  .. .... 518 | ....  ... ..  40 .... EAC | ....  ... ..  .. .... 30A | .... .. ... . |
|  2689 | ....  ... ..  09 00B5 ... | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | .... .. ... . |
|  2690 | 048A  ... ..  .. .... 818 | ....  ... ..  .. .... 58B | 2454  ... ..  .. .... 3F9 | 9000 .. ... . |
|  2691 | 5C8A  F-6 CD  81 .... ... | 0C1F  F#3 AA  21 .... 56A | 48A9  C#6 C9  11 .... 3E8 | .... .. ... . |
|  2692 | 060F (F#2 9E) 41 .... ... | 183F (F#4 B6) 10 .... 549 | 2454 (C#5 BD) 41 .... 3D7 | 1800 .. ... . |
|  2693 | 05B8 (F-2 9D) 40 .... ... | 0E6A (A-3 AD) 20 .... 528 | ....  ... ..  .. .... 3C7 | C000 .. ... . |
|  2694 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 507 | ....  ... ..  .. .... 3B7 | .... .. ... . |
|  2695 | 0566 (E-2 9C) .. .... ... | 1B37 (G#4 B8) .. .... 4E6 | ....  ... ..  09 .... ... | .... .. ... . |
|  2696 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 4C5 | 1B37  ... ..  .. .... 3A6 | .... .. ... . |
|  2697 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 4A4 | 366F  G#5 C4  11 .... 395 | .... .. ... . |
|  2698 | 0518 (D#2 9B) .. .... ... | ....  ... ..  .. .... 483 | 1B37 (G#4 B8) 41 .... 384 | .... .. ... . |
|  2699 | ....  ... ..  .. .... ... | 122A (C#4 B1) 20 .... 462 | ....  ... ..  .. .... 374 | .... .. ... . |
|  2700 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 441 | ....  ... ..  .. .... 364 | .... .. ... . |
|  2701 | ....  ... ..  09 0692 ... | 183F (F#4 B6) 10 .... 421 | ....  ... ..  09 .... ... | .... .. ... . |
|  2702 | 060F  ... ..  .. .... 340 | 0E6A (A-3 AD) 20 .... 400 | 183F  ... ..  .. .... 353 | 2000 .. ... . |
|  2703 | 0C1F  F#3 AA  11 .... 368 | ....  ... ..  40 .... 3DF | 307E  F#5 C2  11 .... 342 | .... .. ... . |
|  2704 | 060F (F#2 9E) 41 .... 390 | 1B37 (G#4 B8) .. .... 3BE | 183F (F#4 B6) 41 .... 331 | 2100 .. ... . |
|  2705 | ....  ... ..  .. .... 3B8 | ....  ... ..  .. .... 39D | ....  ... ..  .. .... 321 | 2200 .. ... . |
|  2706 | ....  ... ..  .. .... 3E0 | 159A (E-4 B4) .. .... 37C | ....  ... ..  .. .... 311 | 2300 .. ... . |
|  2707 | ....  ... ..  .. .... 408 | ....  ... ..  .. .... 35B | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2708 | ....  ... ..  .. .... 430 | 122A (C#4 B1) 20 .... 33A | 2454  ... ..  .. .... 300 | 2500 .. ... . |
|  2709 | ....  ... ..  .. .... 458 | ....  ... ..  .. .... 319 | 48A9  C#6 C9  11 .... 2EF | 2600 .. ... . |
|  2710 | ....  ... ..  40 .... 480 | 183F (F#4 B6) 10 .... 2F9 | 2454 (C#5 BD) 41 .... 2DE | 2700 .. ... . |
|  2711 | ....  ... ..  .. .... 4A8 | 0E6A (A-3 AD) 20 .... 2D8 | ....  ... ..  .. .... 2CE | 2800 .. ... . |
|  2712 | ....  ... ..  .. .... 4D0 | ....  ... ..  40 .... 2B7 | ....  ... ..  .. .... 2BE | .... .. ... . |
|  2713 | ....  ... ..  09 00F5 ... | 1B37 (G#4 B8) .. .... 296 | ....  ... ..  09 .... ... | .... .. ... . |
|  2714 | 0915  ... ..  .. .... 8D0 | ....  ... ..  .. .... 275 | 1B37  ... ..  .. .... 2AD | 9000 .. ... . |
|  2715 | 5C15  F-6 CD  81 .... ... | 159A (E-4 B4) .. .... 254 | 366F  G#5 C4  11 .... 29C | .... .. ... . |
|  2716 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 233 | 1B37 (G#4 B8) 41 .... 28B | 1800 .. ... . |
|  2717 | 0C1F (F#3 AA) 40 .... ... | 122A (C#4 B1) 20 .... 212 | ....  ... ..  .. .... 27B | C000 .. ... . |
|  2718 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 1F1 | ....  ... ..  .. .... 26B | 7A00 .. ... . |
|  2719 | ....  ... ..  .. .... ... | 183F (F#4 B6) 10 .... 1D1 | ....  ... ..  09 .... ... | .... .. ... . |
|  2720 | 0915  ... ..  00 .... ... | 0E6A (A-3 AD) 20 .... 1B0 | 183F  ... ..  .. .... 25A | .... .. ... . |
|  2721 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 18F | 307E  F#5 C2  11 .... 249 | .... .. ... . |
|  2722 | ....  ... ..  .. .... ... | 1B37 (G#4 B8) .. .... 16E | 183F (F#4 B6) 41 .... 238 | .... .. ... . |
|  2723 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 14D | ....  ... ..  .. .... 228 | .... .. ... . |
|  2724 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 12C | ....  ... ..  .. .... 218 | .... .. ... . |
|  2725 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... 10B | ....  ... ..  09 .... ... | .... .. ... . |
|  2726 | 060F  ... ..  .. .... 3F8 | 122A (C#4 B1) 20 .... ... | 2454  ... ..  .. .... 207 | 2000 .. ... . |
|  2727 | 0C1F  F#3 AA  11 .... 420 | ....  ... ..  .. .... 12B | 48A9  C#6 C9  11 .... ... | .... .. ... . |
|  2728 | 060F (F#2 9E) 41 .... 448 | 183F (F#4 B6) 10 .... 14C | 2454 (C#5 BD) 41 .... 217 | 2100 .. ... . |
|  2729 | ....  ... ..  .. .... 470 | 0E6A (A-3 AD) 20 .... 16C | ....  ... ..  .. .... 228 | 2200 .. ... . |
|  2730 | ....  ... ..  .. .... 498 | ....  ... ..  40 .... 18C | ....  ... ..  .. .... 239 | 2300 .. ... . |
|  2731 | ....  ... ..  .. .... 4C0 | 1B37 (G#4 B8) .. .... 1AC | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2732 | ....  ... ..  .. .... 4E8 | ....  ... ..  .. .... 1CC | 1B37  ... ..  .. .... 249 | 2500 .. ... . |
|  2733 | ....  ... ..  .. .... 510 | 159A (E-4 B4) .. .... 1EC | 366F  G#5 C4  11 .... 259 | 2600 .. ... . |
|  2734 | ....  ... ..  40 .... 538 | ....  ... ..  .. .... 20C | 1B37 (G#4 B8) 41 .... 269 | 2700 .. ... . |
|  2735 | ....  ... ..  .. .... 560 | 122A (C#4 B1) 20 .... 22C | ....  ... ..  .. .... 27A | 2800 .. ... . |
|  2736 | ....  ... ..  .. .... 588 | ....  ... ..  .. .... 24C | ....  ... ..  .. .... 28B | .... .. ... . |
|  2737 | ....  ... ..  09 00B5 ... | 183F (F#4 B6) 10 .... 26D | ....  ... ..  09 .... ... | .... .. ... . |
|  2738 | 048A  ... ..  .. .... 888 | 0E6A (A-3 AD) 20 .... 28D | 183F  ... ..  .. .... 29B | 9000 .. ... . |
|  2739 | 5C8A  F-6 CD  81 .... ... | ....  ... ..  40 .... 2AD | 307E  F#5 C2  11 .... 2AB | .... .. ... . |
|  2740 | 060F (F#2 9E) 41 .... ... | 1B37 (G#4 B8) .. .... 2CD | 183F (F#4 B6) 41 .... 2BB | 1800 .. ... . |
|  2741 | 05B8 (F-2 9D) 40 .... ... | ....  ... ..  .. .... 2ED | ....  ... ..  .. .... 2CC | C000 .. ... . |
|  2742 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 30D | ....  ... ..  .. .... 2DD | .... .. ... . |
|  2743 | 0566 (E-2 9C) .. .... ... | ....  ... ..  .. .... 32D | ....  ... ..  09 .... ... | .... .. ... . |
|  2744 | ....  ... ..  .. .... ... | 122A (C#4 B1) 20 .... 34D | 122A  ... ..  .. .... 2ED | .... .. ... . |
|  2745 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 36D | 2454  C#5 BD  11 .... 2FD | .... .. ... . |
|  2746 | 0518 (D#2 9B) .. .... ... | 183F (F#4 B6) 10 .... 38E | 122A (C#4 B1) 41 .... 30D | .... .. ... . |
|  2747 | ....  ... ..  .. .... ... | 0E6A (A-3 AD) 20 .... 3AE | ....  ... ..  .. .... 31E | .... .. ... . |
|  2748 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 3CE | ....  ... ..  .. .... 32F | .... .. ... . |
|  2749 | ....  ... ..  09 0692 ... | 1B37 (G#4 B8) .. .... 3EE | ....  ... ..  09 .... ... | .... .. ... . |
|  2750 | 060F  ... ..  .. .... 3B0 | ....  ... ..  .. .... 40E | 183F  ... ..  .. .... 33F | 2000 .. ... . |
|  2751 | 0C1F  F#3 AA  11 .... 3D8 | 159A (E-4 B4) .. .... 42E | 307E  F#5 C2  11 .... 34F | .... .. ... . |
|  2752 | 060F (F#2 9E) 41 .... 400 | ....  ... ..  .. .... 44E | 183F (F#4 B6) 41 .... 35F | 2100 .. ... . |
|  2753 | ....  ... ..  .. .... 428 | 122A (C#4 B1) 20 .... 46E | ....  ... ..  .. .... 370 | 2200 .. ... . |
|  2754 | ....  ... ..  .. .... 450 | ....  ... ..  .. .... 48E | ....  ... ..  .. .... 381 | 2300 .. ... . |
|  2755 | ....  ... ..  .. .... 478 | 183F (F#4 B6) 10 .... 4AF | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2756 | ....  ... ..  .. .... 4A0 | 0E6A (A-3 AD) 20 .... 4CF | ....  ... ..  .. .... 391 | 2500 .. ... . |
|  2757 | ....  ... ..  .. .... 4C8 | ....  ... ..  40 .... 4EF | 307E  F#5 C2  11 .... 3A1 | 2600 .. ... . |
|  2758 | ....  ... ..  40 .... 4F0 | 1B37 (G#4 B8) .. .... 50F | 183F (F#4 B6) 41 .... 3B1 | 2700 .. ... . |
|  2759 | ....  ... ..  .. .... 518 | ....  ... ..  .. .... 52F | ....  ... ..  .. .... 3C2 | 2800 .. ... . |
|  2760 | ....  ... ..  .. .... 540 | 159A (E-4 B4) .. .... 54F | ....  ... ..  .. .... 3D3 | .... .. ... . |
|  2761 | ....  ... ..  09 00F5 ... | ....  ... ..  .. .... 56F | ....  ... ..  09 .... ... | .... .. ... . |
|  2762 | 0915  ... ..  .. .... 840 | 122A (C#4 B1) 20 .... 58F | 2454  ... ..  .. .... 3E3 | 9000 .. ... . |
|  2763 | 5C15  F-6 CD  81 .... ... | ....  ... ..  .. .... 5AF | 48A9  C#6 C9  11 .... 3F3 | .... .. ... . |
|  2764 | 0CD8 (G-3 AB) 41 .... ... | 183F (F#4 B6) 10 .... 5D0 | 2454 (C#5 BD) 41 .... 403 | 1800 .. ... . |
|  2765 | 0C1F (F#3 AA) 40 .... ... | 0E6A (A-3 AD) 20 .... 5F0 | ....  ... ..  .. .... 414 | C000 .. ... . |
|  2766 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  40 .... 610 | ....  ... ..  .. .... 425 | 7A00 .. ... . |
|  2767 | ....  ... ..  .. .... ... | 1B37 (G#4 B8) .. .... 630 | ....  ... ..  09 .... ... | .... .. ... . |
|  2768 | 0915  ... ..  00 .... ... | ....  ... ..  .. .... 650 | 1B37  ... ..  .. .... 435 | .... .. ... . |
|  2769 | ....  ... ..  .. .... ... | 159A (E-4 B4) .. .... 670 | 366F  G#5 C4  11 .... 445 | .... .. ... . |
|  2770 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 690 | 1B37 (G#4 B8) 41 .... 455 | .... .. ... . |
|  2771 | ....  ... ..  .. .... ... | 122A (C#4 B1) 20 .... 6B0 | ....  ... ..  .. .... 466 | .... .. ... . |
|  2772 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6D0 | ....  ... ..  .. .... 477 | .... .. ... . |
|  2773 | ....  ... ..  09 0692 ... | 183F (F#4 B6) 10 .... 6F1 | ....  ... ..  09 .... ... | .... .. ... . |
|  2774 | 060F  ... ..  .. .... 368 | 0E6A (A-3 AD) 20 .... 711 | 183F  ... ..  .. .... 487 | 2000 .. ... . |
|  2775 | 0C1F  F#3 AA  11 .... 390 | ....  ... ..  40 .... 731 | 307E  F#5 C2  11 .... 497 | .... .. ... . |
|  2776 | 060F (F#2 9E) 41 .... 3B8 | 1B37 (G#4 B8) .. .... 751 | 183F (F#4 B6) 41 .... 4A7 | 2100 .. ... . |
|  2777 | ....  ... ..  .. .... 3E0 | ....  ... ..  .. .... 771 | ....  ... ..  .. .... 4B8 | 2200 .. ... . |
|  2778 | ....  ... ..  .. .... 408 | 159A (E-4 B4) .. .... 791 | ....  ... ..  .. .... 4C9 | 2300 .. ... . |
|  2779 | ....  ... ..  .. .... 430 | ....  ... ..  .. .... 7B1 | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2780 | ....  ... ..  .. .... 458 | 122A (C#4 B1) 20 .... 7D1 | 122A  ... ..  .. .... 4D9 | 2500 .. ... . |
|  2781 | ....  ... ..  .. .... 480 | ....  ... ..  .. .... 7F1 | 2454  C#5 BD  11 .... 4E9 | 2600 .. ... . |
|  2782 | ....  ... ..  40 .... 4A8 | 183F (F#4 B6) 10 .... 812 | 122A (C#4 B1) 41 .... 4F9 | 2700 .. ... . |
|  2783 | ....  ... ..  .. .... 4D0 | 0E6A (A-3 AD) 20 .... 832 | ....  ... ..  .. .... 50A | 2800 .. ... . |
|  2784 | ....  ... ..  .. .... 4F8 | ....  ... ..  40 .... 852 | ....  ... ..  .. .... 51B | .... .. ... . |
|  2785 | ....  ... ..  09 00B5 ... | ....  ... ..  09 .... ... | ....  ... ..  09 .... ... | .... .. ... . |
|  2786 | 048A  ... ..  .. .... 8F8 | 0ACD  ... ..  .. .... 572 | 2454  ... ..  .. .... 52B | 9000 .. ... . |
|  2787 | 5C8A  F-6 CD  81 .... ... | 0ACD  E-3 A8  21 .... 592 | 48A9  C#6 C9  11 .... 53B | .... .. ... . |
|  2788 | 060F (F#2 9E) 41 .... ... | 159A (E-4 B4) 10 .... 5B2 | 2454 (C#5 BD) 41 .... 54B | 1800 .. ... . |
|  2789 | 05B8 (F-2 9D) 40 .... ... | 0D9B (G#3 AC) 20 .... 5D2 | ....  ... ..  .. .... 55C | C000 .. ... . |
|  2790 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 5F2 | ....  ... ..  .. .... 56D | .... .. ... . |
|  2791 | 0566 (E-2 9C) .. .... ... | 183F (F#4 B6) .. .... 612 | ....  ... ..  09 .... ... | .... .. ... . |
|  2792 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 632 | 1B37  ... ..  .. .... 57D | .... .. ... . |
|  2793 | ....  ... ..  .. .... ... | 122A (C#4 B1) .. .... 652 | 366F  G#5 C4  11 .... 58D | .... .. ... . |
|  2794 | 0518 (D#2 9B) .. .... ... | ....  ... ..  .. .... 672 | 1B37 (G#4 B8) 41 .... 59D | .... .. ... . |
|  2795 | ....  ... ..  .. .... ... | 102E (B-3 AF) 20 .... 692 | ....  ... ..  .. .... 5AE | .... .. ... . |
|  2796 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6B2 | ....  ... ..  .. .... 5BF | .... .. ... . |
|  2797 | ....  ... ..  09 0692 ... | 159A (E-4 B4) 10 .... 6D3 | ....  ... ..  09 .... ... | .... .. ... . |
|  2798 | 0566  ... ..  .. .... 420 | 0D9B (G#3 AC) 20 .... 6F3 | 183F  ... ..  .. .... 5CF | 2000 .. ... . |
|  2799 | 0ACD  E-3 A8  11 .... 448 | ....  ... ..  40 .... 713 | 307E  F#5 C2  11 .... 5DF | .... .. ... . |
|  2800 | 0566 (E-2 9C) 41 .... 470 | 183F (F#4 B6) .. .... 733 | 183F (F#4 B6) 41 .... 5EF | 2100 .. ... . |
|  2801 | ....  ... ..  .. .... 498 | ....  ... ..  .. .... 753 | ....  ... ..  .. .... 600 | 2200 .. ... . |
|  2802 | ....  ... ..  .. .... 4C0 | 122A (C#4 B1) .. .... 773 | ....  ... ..  .. .... 611 | 2300 .. ... . |
|  2803 | ....  ... ..  .. .... 4E8 | ....  ... ..  .. .... 793 | ....  ... ..  09 .... ... | 2400 .. ... . |
|  2804 | ....  ... ..  .. .... 510 | 102E (B-3 AF) 20 .... 7B3 | 2454  ... ..  .. .... 621 | 2500 .. ... . |
|  2805 | ....  ... ..  .. .... 538 | ....  ... ..  .. .... 7D3 | 48A9  C#6 C9  11 .... 631 | 2600 .. ... . |
|  2806 | ....  ... ..  .. .... 560 | 159A (E-4 B4) 10 .... 7F4 | 2454 (C#5 BD) 41 .... 641 | 2700 .. ... . |
|  2807 | ....  ... ..  .. .... 588 | 0D9B (G#3 AC) 20 .... 814 | ....  ... ..  .. .... 652 | 2800 .. ... . |
|  2808 | ....  ... ..  .. .... 5B0 | ....  ... ..  40 .... 834 | ....  ... ..  .. .... 663 | .... .. ... . |
|  2809 | ....  ... ..  09 00F5 ... | 183F (F#4 B6) .. .... 854 | ....  ... ..  09 .... ... | .... .. ... . |
|  2810 | 0915  ... ..  .. .... 8B0 | ....  ... ..  .. .... 874 | 1B37  ... ..  .. .... 673 | 9000 .. ... . |
|  2811 | 5C15  F-6 CD  81 .... ... | 122A (C#4 B1) .. .... 894 | 366F  G#5 C4  11 .... 683 | .... .. ... . |
|  2812 | 0CD8 (G-3 AB) 41 .... ... | ....  ... ..  .. .... 8B4 | 1B37 (G#4 B8) 41 .... 693 | 1800 .. ... . |
|  2813 | 0C1F (F#3 AA) 40 .... ... | 102E (B-3 AF) 20 .... 8D4 | ....  ... ..  .. .... 6A4 | C000 .. ... . |
|  2814 | FE1F (B-7 DF) 80 .... ... | ....  ... ..  .. .... 8F4 | ....  ... ..  .. .... 6B5 | 7A00 .. ... . |
|  2815 | ....  ... ..  .. .... ... | 159A (E-4 B4) 10 .... 915 | ....  ... ..  09 .... ... | .... .. ... . |
|  2816 | 0915  ... ..  00 .... ... | 0D9B (G#3 AC) 20 .... 935 | 183F  ... ..  .. .... 6C5 | .... .. ... . |
|  2817 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 955 | 307E  F#5 C2  11 .... 6D5 | .... .. ... . |
|  2818 | ....  ... ..  .. .... ... | 183F (F#4 B6) .. .... 975 | 183F (F#4 B6) 41 .... 6E5 | .... .. ... . |
|  2819 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 995 | ....  ... ..  .. .... 6F6 | .... .. ... . |
|  2820 | ....  ... ..  .. .... ... | 122A (C#4 B1) .. .... 9B5 | ....  ... ..  .. .... 707 | .... .. ... . |
|  2821 | ....  ... ..  09 0692 ... | ....  ... ..  .. .... 9D5 | ....  ... ..  09 .... ... | .... .. ... . |
|  2822 | 0566  ... ..  .. .... 3D8 | 102E (B-3 AF) 20 .... 9F5 | 2454  ... ..  .. .... 717 | 2000 .. ... . |
|  2823 | 0ACD  E-3 A8  11 .... 400 | ....  ... ..  .. .... A15 | 48A9  C#6 C9  11 .... 727 | .... .. ... . |
|  2824 | 0566 (E-2 9C) 41 .... 428 | 159A (E-4 B4) 10 .... A36 | 2454 (C#5 BD) 41 .... 737 | 2100 .. ... . |
|  2825 | ....  ... ..  .. .... 450 | 0D9B (G#3 AC) 20 .... A56 | ....  ... ..  .. .... 748 | 2200 .. ... . |
