Load address: $0400 Init address: $2300 Play address: $2318
Calling initroutine with subtune 2
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|  2396 | 355F (G-5 C3) .. .... 780 | 2A3E (D#5 BF) 10 .... ... | 0C8F (F#3 AA) 40 .... 240 | B000 .. ... . |
|  2397 | 36E1 (G#5 C4) .. .... 790 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2398 | 3863 (+ 0182) .. .... 7A0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2399 | 39ED (A-5 C5) .. .... 7B0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2400 | 323C  F#5 C2  21 .... 000 | 0151  D#0 83  11 00C8 ... | 070C  G#2 A0  41 .... 100 | .... .. ... . |
|  2401 | ....  ... ..  .. .... 080 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2402 | ....  ... ..  20 .... 100 | 0A00 (D-3 A6) 41 .... ... | 070C (G#2 A0) 40 .... 240 | B000 .. ... . |
|  2403 | ....  ... ..  40 .... 180 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2404 | 321D (- 001F) .. .... 200 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2405 | 31EE (- 002F) .. .... 210 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2406 | 3215 (+ 0027) .. .... 220 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2407 | 323C (+ 0027) .. .... 230 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2408 | 326B (+ 002F) .. .... 240 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2409 | 32AA (+ 003F) .. .... 250 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2410 | 3273 (- 0037) .. .... 260 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2411 | 323C (- 0037) .. .... 270 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2412 | 31FD (- 003F) .. .... 280 | 547D  D#6 CB  11 00E8 ... | 070C  G#2 A0  41 .... 100 | .... .. ... . |
|  2413 | 31AE (- 004F) .. .... 290 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2414 | 31F5 (+ 0047) .. .... 2A0 | 547D (D#6 CB) 10 .... ... | 070C (G#2 A0) 40 .... 240 | B000 .. ... . |
|  2415 | 323C (+ 0047) .. .... 2B0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2416 | 328B (+ 004F) .. .... 2C0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2417 | 32EA (G-5 C3) .. .... 2D0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2418 | 3293 (F#5 C2) .. .... 2E0 | 2A3E  D#5 BF  11 .... ... | 070C  G#2 A0  41 .... 100 | .... .. ... . |
|  2419 | 323C (- 0057) .. .... 2F0 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2420 | 31DD (- 005F) .. .... 300 | 2A3E (D#5 BF) 10 .... ... | 070C (G#2 A0) 40 .... 240 | B000 .. ... . |
|  2421 | 316E (- 006F) .. .... 310 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2422 | 31D5 (+ 0067) .. .... 320 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2423 | 323C (+ 0067) .. .... 330 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2424 | 3863  G#5 C4  21 .... 000 | 0151  D#0 83  11 .... ... | 0E18  G#3 AC  41 .... 100 | .... .. ... . |
|  2425 | ....  ... ..  .. .... 080 | 2000 (B-4 BB) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2426 | ....  ... ..  20 .... 100 | 0E00 (G#3 AC) 41 .... ... | 0E18 (G#3 AC) 40 .... 240 | B000 .. ... . |
|  2427 | ....  ... ..  40 .... 180 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2428 | ....  ... ..  .. .... 200 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2429 | 3841 (- 0022) .. .... 210 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2430 | 380F (- 0032) .. .... 220 | 2000 (B-4 BB) .. .... ... | 070C  G#2 A0  41 .... 100 | .... .. ... . |
|  2431 | 3839 (+ 002A) .. .... 230 | 1000 (B-3 AF) .. .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2432 | 3863 (+ 002A) .. .... 240 | 3000 (F#5 C2) .. .... ... | 070C (G#2 A0) 40 .... 240 | B000 .. ... . |
|  2433 | 3895 (+ 0032) .. .... 250 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2434 | 38D7 (+ 0042) .. .... 260 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2435 | 389D (- 003A) .. .... 270 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2436 | 3863 (- 003A) .. .... 280 | 547D  D#6 CB  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2437 | 3821 (- 0042) .. .... 290 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2438 | 37CF (- 0052) .. .... 2A0 | 547D (D#6 CB) 10 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2439 | 3819 (+ 004A) .. .... 2B0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2440 | 3863 (+ 004A) .. .... 2C0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2441 | 38B5 (+ 0052) .. .... 2D0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2442 | 3917 (A-5 C5) .. .... 2E0 | 0151  D#0 83  11 00C8 ... | 0647  F#2 9E  41 .... 100 | .... .. ... . |
|  2443 | 38BD (G#5 C4) .. .... 2F0 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2444 | 3863 (- 005A) .. .... 300 | 0A00 (D-3 A6) 41 .... ... | 0647 (F#2 9E) 40 .... 240 | B000 .. ... . |
|  2445 | 3801 (- 0062) .. .... 310 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2446 | 378F (- 0072) .. .... 320 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2447 | 37F9 (+ 006A) .. .... 330 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2448 | 2A3E  D#5 BF  21 .... 000 | 0151  D#0 83  11 .... ... | 070C  G#2 A0  41 .... 100 | .... .. ... . |
|  2449 | ....  ... ..  .. .... 080 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2450 | ....  ... ..  20 .... 100 | 0A00 (D-3 A6) 41 .... ... | 070C (G#2 A0) 40 .... 240 | B000 .. ... . |
|  2451 | ....  ... ..  40 .... 180 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2452 | 2A5A (+ 001C) .. .... 200 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2453 | 2A3E (- 001C) .. .... 210 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2454 | 2A1A (- 0024) .. .... 220 | 547D  D#6 CB  11 00E8 ... | 0E18  G#3 AC  41 .... 100 | .... .. ... . |
|  2455 | 29E6 (- 0034) .. .... 230 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2456 | 2A12 (+ 002C) .. .... 240 | 547D (D#6 CB) 10 .... ... | 0E18 (G#3 AC) 40 .... 240 | B000 .. ... . |
|  2457 | 2A3E (+ 002C) .. .... 250 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2458 | 2A72 (+ 0034) .. .... 260 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2459 | 2AB6 (E-5 C0) .. .... 270 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2460 | 2A7A (D#5 BF) .. .... 280 | 0151  D#0 83  11 00C8 ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2461 | 2A3E (- 003C) .. .... 290 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2462 | 29FA (- 0044) .. .... 2A0 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2463 | 29A6 (- 0054) .. .... 2B0 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2464 | 29F2 (+ 004C) .. .... 2C0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2465 | 2A3E (+ 004C) .. .... 2D0 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2466 | 2A92 (+ 0054) .. .... 2E0 | 2A3E  D#5 BF  11 00E8 ... | 0A8F  D#3 A7  41 .... 100 | .... .. ... . |
|  2467 | 2AF6 (E-5 C0) .. .... 2F0 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2468 | 2A9A (D#5 BF) .. .... 300 | 2A3E (D#5 BF) 10 .... ... | 0A8F (D#3 A7) 40 .... 240 | B000 .. ... . |
|  2469 | 2A3E (- 005C) .. .... 310 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2470 | 29DA (- 0064) .. .... 320 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2471 | 2966 (- 0074) .. .... 330 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2472 | 25A2  C#5 BD  21 .... 000 | 0151  D#0 83  11 .... ... | 0A8F  D#3 A7  41 .... 100 | .... .. ... . |
|  2473 | ....  ... ..  .. .... 080 | 2000 (B-4 BB) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2474 | ....  ... ..  20 .... 100 | 0E00 (G#3 AC) 41 .... ... | 0A8F (D#3 A7) 40 .... 240 | B000 .. ... . |
|  2475 | ....  ... ..  40 .... 180 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2476 | 25D4 (+ 0032) .. .... 200 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2477 | 25C3 (- 0011) .. .... 210 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2478 | 25A2 (- 0021) .. .... 220 | 547D  D#6 CB  11 .... ... | 0C8F  F#3 AA  41 .... 100 | .... .. ... . |
|  2479 | 2579 (- 0029) .. .... 230 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2480 | 2550 (- 0029) .. .... 240 | 547D (D#6 CB) 10 .... ... | 0C8F (F#3 AA) 40 .... 240 | B000 .. ... . |
|  2481 | 2571 (+ 0021) .. .... 250 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2482 | 25A2 (+ 0031) .. .... 260 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2483 | 25DB (+ 0039) .. .... 270 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2484 | 2614 (D-5 BE) .. .... 280 | 0151  D#0 83  11 .... ... | 0968  C#3 A5  41 .... 100 | .... .. ... . |
|  2485 | 25E3 (C#5 BD) .. .... 290 | 2000 (B-4 BB) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2486 | 25A2 (- 0041) .. .... 2A0 | 0E00 (G#3 AC) 41 .... ... | 0968 (C#3 A5) 40 .... 240 | B000 .. ... . |
|  2487 | 2559 (- 0049) .. .... 2B0 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2488 | 2510 (- 0049) .. .... 2C0 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2489 | 2551 (+ 0041) .. .... 2D0 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2490 | 25A2 (+ 0051) .. .... 2E0 | 0151  D#0 83  11 .... ... | 0A8F  D#3 A7  41 .... 100 | .... .. ... . |
|  2491 | 25FB (+ 0059) .. .... 2F0 | 2000 (B-4 BB) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2492 | 2654 (D-5 BE) .. .... 300 | 0E00 (G#3 AC) 41 .... ... | 0A8F (D#3 A7) 40 .... 240 | B000 .. ... . |
|  2493 | 2603 (- 0051) .. .... 310 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2494 | 25A2 (C#5 BD) .. .... 320 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2495 | 2539 (- 0069) .. .... 330 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2496 | 2A3E  D#5 BF  21 .... 000 | 0151  D#0 83  11 00C8 ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  2497 | ....  ... ..  .. .... 080 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2498 | ....  ... ..  20 .... 100 | 0A00 (D-3 A6) 41 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  2499 | ....  ... ..  40 .... 180 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2500 | 2A5A (+ 001C) .. .... 200 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2501 | 2A86 (+ 002C) .. .... 210 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2502 | 2A62 (- 0024) .. .... 220 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2503 | 2A3E (- 0024) .. .... 230 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2504 | 2A12 (- 002C) .. .... 240 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2505 | 29D6 (- 003C) .. .... 250 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2506 | 2A0A (+ 0034) .. .... 260 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2507 | 2A3E (+ 0034) .. .... 270 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2508 | 2A7A (+ 003C) .. .... 280 | 547D  D#6 CB  11 00E8 ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  2509 | 2AC6 (E-5 C0) .. .... 290 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2510 | 2A82 (D#5 BF) .. .... 2A0 | 547D (D#6 CB) 10 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  2511 | 2A3E (- 0044) .. .... 2B0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2512 | 29F2 (- 004C) .. .... 2C0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2513 | 2996 (- 005C) .. .... 2D0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2514 | 29EA (+ 0054) .. .... 2E0 | 2A3E  D#5 BF  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2515 | 2A3E (+ 0054) .. .... 2F0 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2516 | 2A9A (+ 005C) .. .... 300 | 2A3E (D#5 BF) 10 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2517 | 2B06 (E-5 C0) .. .... 310 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2518 | 2AA2 (D#5 BF) .. .... 320 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2519 | 2A3E (- 0064) .. .... 330 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2520 | 29D2 (- 006C) .. .... 340 | 0151  D#0 83  11 .... ... | 0A8F  D#3 A7  41 .... 100 | .... .. ... . |
|  2521 | 2956 (- 007C) .. .... 350 | 2000 (B-4 BB) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2522 | 29CA (+ 0074) .. .... 360 | 0E00 (G#3 AC) 41 .... ... | 0A8F (D#3 A7) 40 .... 240 | B000 .. ... . |
|  2523 | 2A3E (+ 0074) .. .... 370 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2524 | 2ABA (E-5 C0) .. .... 380 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2525 | 2B46 (+ 008C) .. .... 390 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2526 | 2AC2 (- 0084) .. .... 3A0 | 2000 (B-4 BB) .. .... ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  2527 | 2A3E (D#5 BF) .. .... 3B0 | 1000 (B-3 AF) .. .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2528 | 29B2 (- 008C) .. .... 3C0 | 3000 (F#5 C2) .. .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  2529 | 2916 (- 009C) .. .... 3D0 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2530 | 29AA (+ 0094) .. .... 3E0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2531 | 2A3E (+ 0094) .. .... 3F0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2532 | 2ADA (E-5 C0) .. .... 400 | 547D  D#6 CB  11 .... ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2533 | 2B86 (+ 00AC) .. .... 410 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2534 | 2AE2 (- 00A4) .. .... 420 | 547D (D#6 CB) 10 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2535 | 2A3E (D#5 BF) .. .... 430 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2536 | 2992 (- 00AC) .. .... 440 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2537 | 28D6 (- 00BC) .. .... 450 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2538 | 298A (+ 00B4) .. .... 460 | 0151  D#0 83  11 00C8 ... | 04B4  C#2 99  41 .... 100 | .... .. ... . |
|  2539 | 2A3E (+ 00B4) .. .... 470 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2540 | 2AFA (E-5 C0) .. .... 480 | 0A00 (D-3 A6) 41 .... ... | 04B4 (C#2 99) 40 .... 240 | B000 .. ... . |
|  2541 | 2BC6 (+ 00CC) .. .... 490 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2542 | 2B02 (- 00C4) .. .... 4A0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2543 | 2A3E (D#5 BF) .. .... 4B0 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2544 | 2972 (- 00CC) .. .... 4C0 | 0151  D#0 83  11 .... ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  2545 | 2896 (- 00DC) .. .... 4D0 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2546 | 296A (+ 00D4) .. .... 4E0 | 0A00 (D-3 A6) 41 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  2547 | 2A3E (+ 00D4) .. .... 4F0 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2548 | 2B1A (E-5 C0) .. .... 500 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2549 | 2C06 (+ 00EC) .. .... 510 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2550 | 2B22 (- 00E4) .. .... 520 | 547D  D#6 CB  11 00E8 ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2551 | 2A3E (D#5 BF) .. .... 530 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2552 | 2952 (- 00EC) .. .... 540 | 547D (D#6 CB) 10 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2553 | 2856 (- 00FC) .. .... 550 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2554 | 294A (+ 00F4) .. .... 560 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2555 | 2A3E (+ 00F4) .. .... 570 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2556 | 2B3A (E-5 C0) .. .... 580 | 0151  D#0 83  11 00C8 ... | 0547  D#2 9B  41 .... 100 | .... .. ... . |
|  2557 | 2C46 (+ 010C) .. .... 590 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2558 | 2B42 (- 0104) .. .... 5A0 | 0A00 (D-3 A6) 41 .... ... | 0547 (D#2 9B) 40 .... 240 | B000 .. ... . |
|  2559 | 2A3E (D#5 BF) .. .... 5B0 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2560 | 2932 (- 010C) .. .... 5C0 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2561 | 2816 (D-5 BE) .. .... 5D0 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2562 | 292A (D#5 BF) .. .... 5E0 | 2A3E  D#5 BF  11 00E8 ... | ....  ... ..  .. .... 440 | 7800 .. ... . |
|  2563 | 2A3E (+ 0114) .. .... 5F0 | 4800 (C#6 C9) 81 .... ... | ....  ... ..  .. .... 4A0 | 7000 .. ... . |
|  2564 | 2B5A (E-5 C0) .. .... 600 | 2A3E (D#5 BF) 10 .... ... | ....  ... ..  .. .... 500 | 6800 .. ... . |
|  2565 | 2C86 (+ 012C) .. .... 610 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 540 | 6000 .. ... . |
|  2566 | 2B62 (- 0124) .. .... 620 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 580 | 5800 .. ... . |
|  2567 | 2A3E (D#5 BF) .. .... 630 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | 5000 .. ... . |
|  2568 | 2912 (- 012C) .. .... 640 | 0151  D#0 83  11 .... ... | 0A8F  D#3 A7  41 .... 100 | .... .. ... . |
|  2569 | 27D6 (D-5 BE) .. .... 650 | 2000 (B-4 BB) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2570 | 290A (D#5 BF) .. .... 660 | 0E00 (G#3 AC) 41 .... ... | 0A8F (D#3 A7) 40 .... 240 | B000 .. ... . |
|  2571 | 2A3E (+ 0134) .. .... 670 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2572 | 2B7A (E-5 C0) .. .... 680 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2573 | 2CC6 (+ 014C) .. .... 690 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2574 | 2B82 (- 0144) .. .... 6A0 | 547D  D#6 CB  11 .... ... | 0968  C#3 A5  41 .... 100 | .... .. ... . |
|  2575 | 2A3E (D#5 BF) .. .... 6B0 | 4800 (C#6 C9) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2576 | 28F2 (- 014C) .. .... 6C0 | 547D (D#6 CB) 10 .... ... | 0968 (C#3 A5) 40 .... 240 | B000 .. ... . |
|  2577 | 2796 (D-5 BE) .. .... 6D0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2578 | 28EA (D#5 BF) .. .... 6E0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
|  2579 | 2A3E (+ 0154) .. .... 6F0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 3E0 | 8000 .. ... . |
|  2580 | 2B9A (E-5 C0) .. .... 700 | 0151  D#0 83  11 00C8 ... | 07E9  A#2 A2  41 .... 100 | .... .. ... . |
|  2581 | 2D06 (+ 016C) .. .... 710 | 3100 (F#5 C2) 81 .... ... | 4800 (C#6 C9) 81 .... 1A0 | C000 .. ... . |
|  2582 | 2BA2 (- 0164) .. .... 720 | 0A00 (D-3 A6) 41 .... ... | 07E9 (A#2 A2) 40 .... 240 | B000 .. ... . |
|  2583 | 2A3E (D#5 BF) .. .... 730 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 2E0 | A000 .. ... . |
|  2584 | 28D2 (- 016C) .. .... 740 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... 380 | 9000 .. ... . |
